radius	low	clinical
70	0.2710468528932692	0.09331079195407194
72	0.2717446135937199	0.09351400557211735
74	0.2726250452203602	0.09372918359730587
76	0.27367874698988437	0.0940859632762111
78	0.27492417363361615	0.0945102053185407
80	0.27646005144214775	0.09505707706010737
82	0.27848201396217825	0.0957803506695924
84	0.28057187755679663	0.0965367275476314
86	0.28246870111792294	0.09718930399874867
88	0.28419045610476856	0.09777683098186615
90	0.28569834145027895	0.09831285885234771
92	0.28700252219475547	0.09877304275608902
94	0.28817790066079463	0.09918514924365018
96	0.28990661479810104	0.102620234578001
98	0.29284539234977297	0.11102659293476438
100	0.29583281975202796	0.11933396256452389
102	0.2987283567001233	0.12703308757040405
104	0.3014071755830678	0.13412402812284316
106	0.30417719389741216	0.14100387621474547
108	0.30691877617473995	0.14721030279653152
110	0.3096737942425633	0.15320010178168197
112	0.3124331395880661	0.15895290152184588
114	0.31523519815764633	0.16453843596363565
116	0.3179975857130453	0.16990314911648133
118	0.3207173625058278	0.17510233687712698
120	0.32347068170309917	0.18027266015057555
122	0.32621988625398507	0.18536564321845922
124	0.32897587043346566	0.19045898175845205
126	0.3317346392285531	0.19559021548680378
128	0.3347695295954168	0.20085583009293825
