radius	low	clinical
70	0.2813029504310726	0.13740466264341838
72	0.28230548533908445	0.13947176261116626
74	0.2836141037796059	0.14166907969925446
76	0.2851367055387459	0.1438428555559605
78	0.28694564666267447	0.14622785996700483
80	0.2890072073763718	0.14869452484881082
82	0.29135891169363237	0.15126723404107265
84	0.2939549061169664	0.15395938807974907
86	0.29675680869614224	0.15681377862421936
88	0.2995971184801093	0.15961935604030744
90	0.30248773433708226	0.16245763208026442
92	0.30538840249405125	0.16538610593652103
94	0.3082524355662979	0.16835192843119542
96	0.31089374675296355	0.1711739145450794
98	0.3134354656529989	0.17393725430721046
100	0.31651673919169776	0.17706538675098
102	0.3195839131987051	0.18016284803167515
104	0.32266101279449666	0.18328859454347624
106	0.3257618228233597	0.18651722603087031
108	0.32882683490655085	0.1897503595662888
110	0.33191244580428564	0.19307103477104903
112	0.33502461353664287	0.19649828488084312
114	0.3381677494418722	0.20001896790621707
116	0.3413693506303482	0.20365106794616755
118	0.3446584531592756	0.20740217593055413
120	0.3480471438696922	0.21132615277115713
122	0.35153455623198115	0.21544137544303027
124	0.3551173936471707	0.21971292241462764
126	0.3588178918975251	0.22416002687532088
128	0.3625891255290372	0.22867141206184238
