radius	low	clinical
100	0.3070284414521737	0.10223197620169233
102	0.30779004192151244	0.10254382827648716
104	0.30824302573013346	0.10271203376666273
106	0.30845179715281995	0.10280766766005023
108	0.3083558124070718	0.1027831965029154
110	0.3079674781915555	0.1026443151717269
112	0.30745110756819555	0.10248877003121083
114	0.3070413767325451	0.10233454073888032
116	0.30701439952519305	0.10232492968346654
118	0.3077193825763051	0.10258042218918997
120	0.30906283112515526	0.10307618962325492
122	0.3106680907365051	0.10368824402158978
124	0.3125647238067399	0.1043775369441405
126	0.3143167132198738	0.10506454611729264
128	0.3168593701149502	0.10604938454857979
130	0.3202843232389095	0.1074489422248155
132	0.3230789159031937	0.10864318105489386
134	0.3321260503883805	0.13357962783041238
136	0.36641667707030445	0.212128555401071
138	0.37516299425471544	0.22673120963427248
140	0.3794306333481695	0.23273825742864807
142	0.3823782472950721	0.23640838402810807
144	0.38458494638099666	0.23887837354176253
146	0.38637706650556025	0.2406816219639988
148	0.38776929581912306	0.24198365822233056
150	0.38896366276278244	0.2430277975980508
152	0.38995078619322937	0.24385520045455264
154	0.3908605770455909	0.2445767619011878
156	0.3916559149158114	0.24517723508650044
158	0.39235583234177857	0.2456930685626643
160	0.39298018401456813	0.24614123303500676
162	0.3935052653695533	0.24651195568216325
164	0.39394747315842676	0.24681400997580963
166	0.39437048190662766	0.24711193499509024
168	0.3947280133284224	0.24735277204324968
170	0.3950229360536599	0.24753262111836993
172	0.3952539409783622	0.2476821982762008
174	0.39544097786834026	0.24780347720252166
176	0.39554841154243303	0.24785982299302423
178	0.3956365264426674	0.24789537804276404
180	0.39567960481950804	0.24790844607305249
182	0.3956824976656566	0.24790955513389873
