radius	low	clinical
70	0.29112070221961434	0.10708840803526372
72	0.28959027643365015	0.10636025714046109
74	0.28793559920054324	0.1055488061834119
76	0.286112892056347	0.10470376475511163
78	0.28438635321370775	0.10386985772507004
80	0.2827442792942776	0.10306884508281798
82	0.28123362811438857	0.10231972805595219
84	0.2798742448729278	0.10163778027651951
86	0.2786619264940618	0.10103022958810681
88	0.27770472930340057	0.10051068481628697
90	0.27692859094417555	0.10005703543812784
92	0.276492006401901	0.09973677267276004
94	0.2764568924644732	0.09959714010308156
96	0.2776625104336854	0.10238873952529326
98	0.28108120197408293	0.11075617030841395
100	0.2850080653772685	0.11936318216070999
102	0.28926031973175265	0.12755382446569058
104	0.2937680467175351	0.13550399904666627
106	0.2984467734648627	0.14340979861293135
108	0.3031137857624046	0.15088428870418025
110	0.3077525976150423	0.15807583479934606
112	0.3123023480965297	0.1650887420190059
114	0.3165643085303806	0.17175775018256667
116	0.321283983926724	0.17854233381272094
118	0.3263967047537861	0.18548002544602604
120	0.3316527958625994	0.19251588392058383
122	0.33709422284106644	0.1996802799429941
124	0.34278330557766146	0.207035631457336
126	0.34884113744577394	0.21475501395412946
128	0.3553164438785365	0.22298620270643
