radius	low	clinical
100	0.275068649479818	0.10194681429423694
102	0.27528327851766554	0.10195367016409038
104	0.2756274537433558	0.10198585598716138
106	0.2761058312942553	0.10204818941320307
108	0.27669933834734395	0.10215120986473133
110	0.277447036530278	0.1023181852413891
112	0.27837256225560025	0.10253416231344993
114	0.27946521780858846	0.10283517316490573
116	0.2808081945016654	0.10323569847870598
118	0.2822479979086757	0.10369504817646441
120	0.28395606612160784	0.1042706645934994
122	0.28577846419372444	0.10488901812559812
124	0.28785818116437906	0.10560648807423846
126	0.28999598019378964	0.10634430196076848
128	0.29265818347282035	0.10725413143485682
130	0.295897493266497	0.108556160149841
132	0.2984997933968511	0.10955138119434508
134	0.3073010591375432	0.1311964490613317
136	0.34203209548852664	0.20510945761969465
138	0.35102466132671534	0.21936909738299742
140	0.3554754990157084	0.2254796954569402
142	0.3585674916213016	0.22930696195546843
144	0.360875624765477	0.23192272763145966
146	0.3627304495624325	0.23386487281409518
148	0.364178707747925	0.2352821200163816
150	0.36540858555945077	0.23641888790803772
152	0.36643423774720635	0.23732281054456567
154	0.36735186043389323	0.23811116167093188
156	0.3681608245464377	0.23877203536329486
158	0.3688603906753627	0.23933477915413034
160	0.36949104751715944	0.23982521818058233
162	0.37000826639529477	0.2402229694047003
164	0.3704401383760559	0.24054524226933885
166	0.3708610608239568	0.2408602168674462
168	0.37120694893419576	0.24111144141248073
170	0.3714934154417281	0.24130646362352537
172	0.37171209918659043	0.24145832580295404
174	0.37189054777196595	0.24157961573793724
176	0.37199355006907264	0.24164133631110987
178	0.3720778817435658	0.241679019276577
180	0.3721173874919236	0.24169278377097056
182	0.37212279342622473	0.24169440216505597
