radius	low	clinical
70	0.3356827072566375	0.7926536782179028
72	0.33692168846027926	0.793185978429392
74	0.3388563477783464	0.794025142211467
76	0.3407371116336435	0.7948255860246718
78	0.34166075848042965	0.7952453778125346
80	0.34160146611975506	0.7952291260007769
82	0.3410425406182185	0.7949543565046042
84	0.34041197929764166	0.7946097543463111
86	0.33988005405990407	0.7942769560031593
88	0.33961378497770056	0.793994439067319
90	0.3396671453374438	0.7938299756497145
92	0.34010353119811043	0.793832988711074
94	0.3408051647711545	0.7939535402692854
96	0.34157428285107017	0.7941083961632103
98	0.34244724980089813	0.794187621679157
100	0.3431951772654429	0.7934636857826263
102	0.34361254039686173	0.7916728770360351
104	0.3438638220541179	0.7890690234489739
106	0.34433260385412723	0.7863026377744973
108	0.34469338005874306	0.7834425228647888
110	0.34437978570349514	0.7803387574385852
112	0.34299720358103514	0.7768108448944986
114	0.3407002773601562	0.7728376854211092
116	0.3382863391889259	0.7687903705518693
118	0.33621230418793857	0.7648579338565469
120	0.3346902139019221	0.7611886982340366
122	0.33415086183231324	0.7579752178862691
124	0.3343198833754286	0.754915013210848
126	0.33448219660203904	0.7517743303906173
128	0.3345533334650099	0.7484804983250797
130	0.0	0.0
132	0.0	0.0
134	0.0	0.0
136	0.0	0.0
138	0.0	0.0
140	0.0	0.0
142	0.0	0.0
144	0.0	0.0
146	0.0	0.0
148	0.0	0.0
150	0.0	0.0
152	0.0	0.0
