radius	low	clinical
70	0.34755587577819824	0.787153959274292
72	0.3467380702495575	0.7855525612831116
74	0.3460134267807007	0.7839452028274536
76	0.3453817367553711	0.7823454141616821
78	0.3449106514453888	0.7808477282524109
80	0.34455209970474243	0.7794241309165955
82	0.3439558148384094	0.7779063582420349
84	0.3429977595806122	0.7762198448181152
86	0.34196504950523376	0.7744314670562744
88	0.3409271240234375	0.7726492881774902
90	0.33981549739837646	0.7708699107170105
92	0.33868691325187683	0.7690345644950867
94	0.3376150131225586	0.7672463059425354
96	0.3367537558078766	0.7655336260795593
98	0.3359733819961548	0.7638981342315674
100	0.3351002037525177	0.762260377407074
102	0.3342059850692749	0.7606732845306396
104	0.333393931388855	0.759145975112915
106	0.3325284421443939	0.7575768232345581
108	0.3314313590526581	0.7559276819229126
110	0.3302340805530548	0.7542555928230286
112	0.3290944993495941	0.7526447772979736
114	0.3281930685043335	0.7511034607887268
116	0.32759442925453186	0.7497220039367676
118	0.32733479142189026	0.7484741806983948
120	0.3274167776107788	0.7473586797714233
122	0.32773077487945557	0.7463767528533936
124	0.3281283378601074	0.7454296946525574
126	0.32858461141586304	0.7445254325866699
128	0.32954445481300354	0.74381023645401
