radius	low	clinical
100	0.33409741371870044	0.7863019329309465
102	0.33510589927434925	0.7866283935308456
104	0.33610813647508625	0.7869366723299025
106	0.33710684955120085	0.7872239571809767
108	0.3380743083357812	0.7874870675802232
110	0.33895269811153417	0.7876977592706682
112	0.3397978395223617	0.7878630936145782
114	0.34058768004178996	0.7879834115505218
116	0.3414033031463622	0.7880936986207964
118	0.3422220695018768	0.788196622133255
120	0.3431050080060958	0.7883020287752153
122	0.34395807951688767	0.7883850258588792
124	0.3448628798127175	0.7885115665197373
126	0.3462965044379234	0.7889983129501342
128	0.34824124217033403	0.7895883470773697
130	0.34961172640323646	0.789326239824295
132	0.3487739911675453	0.7839183670282364
134	0.34567894130945204	0.7740805643796924
136	0.3423770985007287	0.7647668826580049
138	0.3394590562582016	0.7568556714057921
140	0.3377336260676385	0.752525470852852
142	0.33677000582218153	0.7508233630657195
144	0.3360948958992959	0.7499568289518357
146	0.33561319231986997	0.7494723039865493
148	0.3352631673216821	0.7491777437925341
150	0.3350024104118347	0.7489666098356246
152	0.3348220670223238	0.7487890112400056
154	0.33468354970216746	0.7485933601856233
156	0.3345766139030457	0.7483688342571256
158	0.3344914853572845	0.7480854135751727
160	0.33442724913358673	0.7477854591608049
162	0.3343923476338387	0.7475316089391711
164	0.3343841674923896	0.747334464788437
166	0.3344003480672837	0.74715882062912
168	0.33442800581455223	0.7470249742269516
170	0.33444911688566203	0.7469504934549331
172	0.3344584006071091	0.7468813157081605
174	0.3344607555866242	0.7468572449684142
176	0.3344607555866242	0.7468572449684142
178	0.3344607555866242	0.7468572449684142
180	0.3344607555866242	0.7468572449684142
182	0.3344607555866242	0.7468572449684142
