radius	low	clinical
70	0.3333629283308984	0.7871917039155959
72	0.33317647159099584	0.7870814472436901
74	0.33300220981240275	0.7869703912734984
76	0.3328314326703548	0.7868495088815689
78	0.33269336462020876	0.7867349755764006
80	0.33263403579592693	0.7866419243812561
82	0.3326696173846722	0.7865741002559661
84	0.33279441967606543	0.7865277332067491
86	0.33301352918148036	0.786506639122963
88	0.3333428785204887	0.7865139007568357
90	0.33382620215415953	0.7865725046396256
92	0.33449925214052206	0.786701149344444
94	0.33532888948917405	0.7868823152780533
96	0.33631312876939756	0.7871167474985121
98	0.3374163269996643	0.7873043531179428
100	0.3383398705720902	0.7867335015535354
102	0.3389186975359918	0.7851177453994751
104	0.3391907683014869	0.7826618140935899
106	0.3392894652485847	0.779903773069382
108	0.3392360106110573	0.7770752525329591
110	0.3390509831905364	0.7742402398586271
112	0.33877423286437985	0.7714124333858492
114	0.33841073006391525	0.7685790044069286
116	0.3379552906751633	0.7657134354114533
118	0.33741829603910456	0.7627677756547925
120	0.3368438133597374	0.7597645777463912
122	0.33626930296421054	0.7567081147432327
124	0.3356905794143677	0.7535433894395828
126	0.3350895401835439	0.7502820491790771
128	0.3344607555866242	0.7468572449684142
