radius	low	clinical
70	0.28471993076692564	0.10977935270199038
72	0.2846598308988557	0.10950893962999132
74	0.28456372662711227	0.10922185729153609
76	0.2844459327340993	0.10893177223605541
78	0.2843810746901435	0.10866536628823245
80	0.2843845248034954	0.1084310919053611
82	0.2844506201811044	0.10823022527892698
84	0.284623584114952	0.10808033917331292
86	0.28492149517697773	0.10798685991883167
88	0.28536065218788237	0.10795833210421463
90	0.28594109525906586	0.10799311758126326
92	0.28667868478553393	0.10810128384480702
94	0.28757300504162425	0.10828835827715716
96	0.2895235220364469	0.11153808153193993
98	0.29354154587179515	0.1206881683151093
100	0.29789251481482876	0.1300227338284708
102	0.30224176138792064	0.1387826064993757
104	0.3066483049775308	0.14713873615084577
106	0.3111756186581618	0.1553767218010089
108	0.3156778116710892	0.16312073784726805
110	0.320209279024766	0.1706323615136771
112	0.3248258919698006	0.17800533601403237
114	0.32951948630881356	0.1852649309985062
116	0.33428445109138405	0.19239170419522875
118	0.33912897754466	0.1994766428477719
120	0.3440935944354833	0.20661501147675698
122	0.3492159456878815	0.21386267397986772
124	0.35451920780715246	0.22125525684414224
126	0.3600823679080781	0.2289339489707571
128	0.3660492967122759	0.23700874352180812
