radius	low	clinical
70	0.33336292159918224	0.7871916925511323
72	0.3331764669384575	0.7870814372063613
74	0.33300220533681574	0.786970383054577
76	0.33283142672735266	0.7868495001597331
78	0.3326933586987434	0.7867349672457203
80	0.33263403169228706	0.7866419139341451
82	0.3326696152990918	0.7865740890312003
84	0.3327944164327345	0.7865277195163066
86	0.3330135228874861	0.7865066322125495
88	0.33334287180216066	0.7865138949383983
90	0.33382619433454236	0.7865724968211726
92	0.33449924769811346	0.7867011338355954
94	0.335328882599133	0.7868823033943771
96	0.33631312001496566	0.7871167344506826
98	0.33741632283898076	0.7873043456254532
100	0.3383398636401397	0.7867334926268088
102	0.33891869219834897	0.7851177344634198
104	0.33919076248363134	0.7826618006476201
106	0.33928946168511176	0.7799037659098391
108	0.33923600824491584	0.7770752379274928
110	0.33905097859329536	0.7742402319912799
112	0.338774227327085	0.7714124251413158
114	0.3384107273293193	0.7685789882438255
116	0.3379552863864227	0.7657134241308081
118	0.33741829352744396	0.762767769838683
120	0.33684380949242043	0.7597645686310713
122	0.3362692953384248	0.7567081055627208
124	0.33569057136774055	0.7535433811834082
126	0.33508953788550555	0.7502820405014787
128	0.33446075268730047	0.7468572477134878
130	0.0	0.0
132	0.0	0.0
134	0.0	0.0
136	0.0	0.0
138	0.0	0.0
140	0.0	0.0
142	0.0	0.0
144	0.0	0.0
146	0.0	0.0
148	0.0	0.0
150	0.0	0.0
152	0.0	0.0
