radius	low	clinical
70	0.3329149605333805	0.7869103312492366
72	0.332755641490221	0.7867904865741735
74	0.3326516215503215	0.7866850167512893
76	0.33264065146446226	0.7866053938865665
78	0.332720310986042	0.7865479183197026
80	0.33289225995540606	0.7865140062570574
82	0.3331618475913999	0.786505890488625
84	0.3335624140501023	0.7865347748994826
86	0.33413906008005156	0.7866286098957058
88	0.3348977905511856	0.7867861866950989
90	0.3357992744445802	0.7869922441244123
92	0.33686175405979163	0.7872455310821532
94	0.3379196536540986	0.7871519154310224
96	0.338672829568386	0.7860505759716035
98	0.3390830636024475	0.783961564898491
100	0.3392586714029312	0.7812986385822297
102	0.33928189158439626	0.7784921413660052
104	0.3391567942500116	0.7756577521562575
106	0.33892299681901933	0.7728249722719193
108	0.338604291677475	0.7699981927871703
110	0.33819382071495063	0.7671529734134674
112	0.33769578278064716	0.7642516154050824
114	0.3371317055821417	0.7612702971696852
116	0.3365566697716713	0.7582470482587815
118	0.3359814554452895	0.7551396089792254
120	0.3353938689827919	0.7519263440370557
122	0.3347768080234528	0.748594168424606
124	0.3344607555866242	0.7468572449684142
126	0.3344607555866242	0.7468572449684142
128	0.3344607555866242	0.7468572449684142
