radius	low	clinical
70	0.2811391923447976	0.10032177485377622
72	0.2811583407651522	0.10022055678476963
74	0.28113956255102734	0.10009749389173231
76	0.28109650754779264	0.0999654064062222
78	0.2811041789058411	0.09985046590657023
80	0.2811779666772672	0.0997630436042588
82	0.2813115562399744	0.09970355877219524
84	0.28154899412077233	0.09968890690425516
86	0.28190983191272123	0.09972625169245586
88	0.2824096691811534	0.09982560650539878
90	0.2830498062399615	0.09998622525397322
92	0.28384680732343676	0.10021779830200545
94	0.28479902979670996	0.10052911633342605
96	0.2868111017039392	0.10409239350424657
98	0.2908749385262863	0.11379971973682658
100	0.29525076828813535	0.12356439196415377
102	0.2996072165125796	0.1326312373177327
104	0.3040057955481878	0.14120781933157756
106	0.30851245704809244	0.14960833278183416
108	0.31298139377066936	0.15745305019832817
110	0.317467579613105	0.16502177802786944
112	0.32202755417665097	0.17241581092171956
114	0.3266506134012585	0.1796601868921898
116	0.33133684196381963	0.1867473245415963
118	0.3360915911086289	0.1937678142633745
120	0.3409584005660288	0.20082454675883563
122	0.3459697358331505	0.20796725235786648
124	0.35115062196713503	0.2152342454961101
126	0.3565835444761801	0.22277603610739083
128	0.36244048875167467	0.23075063863339534
