radius	low	clinical
70	0.28471993076692564	0.10977935270199041
72	0.2846598308988558	0.10950893962999127
74	0.28456372662711227	0.10922185729153606
76	0.28444593273409924	0.1089317722360554
78	0.28438107469014345	0.10866536628823244
80	0.2843845248034953	0.1084310919053611
82	0.2844506201811044	0.10823022527892698
84	0.2846235841149521	0.10808033917331288
86	0.2849214951769776	0.10798685991883167
88	0.2853606521878823	0.10795833210421468
90	0.28594109525906586	0.10799311758126329
92	0.2866786847855339	0.10810128384480702
94	0.2875730050416243	0.10828835827715719
96	0.2895235220364469	0.11153808153193995
98	0.2935415458717952	0.1206881683151093
100	0.29789251481482876	0.13002273382847082
102	0.3022417613879207	0.1387826064993757
104	0.3066483049775307	0.14713873615084572
106	0.31117561865816185	0.15537672180100892
108	0.31567781167108927	0.16312073784726802
110	0.3202092790247661	0.17063236151367706
112	0.32482589196980066	0.17800533601403237
114	0.32951948630881356	0.1852649309985062
116	0.3342844510913842	0.19239170419522875
118	0.33912897754466015	0.1994766428477719
120	0.3440935944354833	0.206615011476757
122	0.34921594568788145	0.21386267397986777
124	0.35451920780715246	0.2212552568441423
126	0.3600823679080781	0.22893394897075706
128	0.3660492967122759	0.23700874352180812
