radius	low	clinical
70	0.28950846698618565	0.10184305334270202
72	0.2882449841788914	0.10121598785278973
74	0.2867296963047431	0.10050660303724164
76	0.28534870642110516	0.099823244211419
78	0.28412849531956125	0.09920459986290692
80	0.2831678993520755	0.09868355927809176
82	0.28238063830913057	0.09825521005425479
84	0.28195588461247884	0.09797260364256816
86	0.2819130488756643	0.09781790330821256
88	0.2822750071523757	0.09783905163701155
90	0.28295876850637414	0.09799865294346814
92	0.28390463239501	0.09826074885096216
94	0.2851336205767371	0.09863021205635221
96	0.2874852489927786	0.10209725041612629
98	0.2919058641104704	0.1112964444099007
100	0.29664199269609376	0.12067008782895841
102	0.30155327009358895	0.1295297199542367
104	0.3066887806673952	0.1381068986517685
106	0.31190046177404485	0.14649979683477943
108	0.31698429620786217	0.15438278648123424
110	0.322098467824171	0.16204700983637177
112	0.32723738064701885	0.16959390796796048
114	0.3324037918526495	0.17700899451690844
116	0.33759750747187006	0.18427305139690883
118	0.3427829990888041	0.19147647835393106
120	0.34788870103642583	0.1985986518233739
122	0.3531207852272395	0.20582121044437304
124	0.35887749838354494	0.21342815457775108
126	0.3650110704220638	0.22141666086189743
128	0.3716465813122957	0.22994043590815594
