radius	low	clinical
100	0.31281501054763794	0.7735950350761414
102	0.31411486864089966	0.7741956114768982
104	0.31571370363235474	0.7748933434486389
106	0.3174384534358978	0.7756114602088928
108	0.31887727975845337	0.7762333154678345
110	0.31970682740211487	0.7765495777130127
112	0.320248007774353	0.7766798734664917
114	0.32058149576187134	0.7767071723937988
116	0.32077986001968384	0.7766494750976562
118	0.3208119869232178	0.7765165567398071
120	0.32105493545532227	0.7765005826950073
122	0.32210564613342285	0.7768348455429077
124	0.3237992227077484	0.7773876190185547
126	0.3255746066570282	0.7780339121818542
128	0.3275601863861084	0.7787687182426453
130	0.3295372426509857	0.7788881063461304
132	0.3305177688598633	0.7751947045326233
134	0.32915496826171875	0.7671295404434204
136	0.32693880796432495	0.7589080333709717
138	0.32494017481803894	0.7520912885665894
140	0.323900043964386	0.7486037015914917
142	0.32352036237716675	0.7475433945655823
144	0.32330429553985596	0.7471436858177185
146	0.32317206263542175	0.7469996213912964
148	0.3230757415294647	0.7469528317451477
150	0.32302170991897583	0.7469402551651001
152	0.3229844570159912	0.7469062805175781
154	0.3229418992996216	0.7468168139457703
156	0.32286232709884644	0.7466581463813782
158	0.32278501987457275	0.7464273571968079
160	0.32272037863731384	0.7461755275726318
162	0.3226827085018158	0.7459591627120972
164	0.3226524889469147	0.7457622289657593
166	0.32262298464775085	0.7455418109893799
168	0.32261860370635986	0.745370626449585
170	0.3226385712623596	0.7453011274337769
172	0.32265403866767883	0.7452495694160461
174	0.32265812158584595	0.7452313899993896
176	0.32265812158584595	0.7452313899993896
178	0.32265812158584595	0.7452313899993896
180	0.32265812158584595	0.7452313899993896
182	0.32265812158584595	0.7452313899993896
